id_usuario,ids_restaurante_favorito
7230,14172
7230,14666
7230,1559
7230,1879
7230,2051
7230,272
7230,388
7230,397
7230,65
7230,6940
86988,2459
86988,87
76917,388
81282,301
81282,411
136482,1380
136482,237
136482,2409
136482,2589
136482,2707
136482,2865
136482,2945
136482,3450
136482,3870
136482,3918
37439,10172
37439,3199
243484,389
58169,3336
58169,4498
58169,68
55508,11652
55508,1380
55508,1405
55508,200
55508,2053
55508,2166
55508,2262
55508,2397
55508,3329
55508,3901
19904,513
19904,6791
33523,2138
71414,1182
71414,48
300584,10972
300584,2707
300584,3416
300584,3901
300584,4401
300584,470
300584,48
300584,6373
279018,11134
80550,7150
24337,114
24337,2845
24337,3163
24337,410
24337,48
24337,6347
24337,7127
354228,12840
79973,10322
79973,3423
79973,410
79973,6749
79973,7189
69295,2215
69295,2489
69295,2825
69295,3089
69295,3116
69295,3209
69295,3990
69295,4090
69295,6314
69295,7157
115576,14524
52866,3896
325326,10688
325326,1386
325326,231
325326,468
325326,48
325326,7453
124120,2823
82771,10108
82771,3195
82771,14960
82771,1136
82771,10138
82771,10450
82771,11344
82771,11954
82771,125
82771,12806
675586,14368
186702,14524
172396,8118
513030,7534
513030,306
72179,10168
72179,14150
72179,4103
72179,4931
72179,6010
72179,6501
72179,6755
72179,7058
72179,7340
72179,7595
380072,2029
380072,8050
120234,11140
120234,3445
120234,3995
120234,6482
120234,7340
120234,8896
20110,10108
20110,11954
20110,12956
20110,2164
20110,6604
356130,12028
576196,11892
262382,10822
262382,13320
262382,1559
262382,1743
262382,1887
262382,2241
262382,2254
262382,2269
262382,2309
262382,2478
12584,2737
358986,12988
38001,9764
74621,2615
74621,3867
74621,4758
74621,7116
82759,6802
399164,4056
148022,921
179608,59
16128,292
187256,10144
325746,650
325746,7058
325746,501
325746,2589
325746,3834
325746,6772
325746,7096
325746,9996
636326,11850
636326,15234
636326,7573
84451,388
84451,7762
77679,104
77679,125
77679,145
77679,2471
77679,2907
77679,2921
77679,2933
77679,3209
77679,377
77679,410
30308,11802
30308,12848
30308,13688
30308,1980
30308,270
30308,3929
30308,6755
30308,7152
30308,9716
87282,12288
87282,12806
87282,468
87282,59
120552,9278
118580,1961
118580,250
118580,3450
118580,6116
118580,9748
117788,10450
117788,10832
117788,2489
117788,2862
117788,3003
117788,4108
117788,6319
117788,6999
117788,7136
117788,8222
44638,2845
274164,12350
399018,10316
399018,5535
399018,3143
399018,3005
399018,10936
399018,10080
399018,1020
399018,104
399018,1060
399018,10944
87306,1104
87306,1143
87306,1246
87306,1573
87306,1577
87306,1670
87306,1674
87306,1682
87306,1684
87306,170
379388,3126
591950,2589
591950,14272
591950,11958
591950,6116
591950,9588
544324,9916
544324,2740
544324,15438
544324,2007
544324,237
544324,3343
396366,14360
396366,2969
8284,6999
37805,3901
37805,7505
375292,12528
390136,10086
390136,10836
390136,11146
390136,130
390136,1403
390136,3867
390136,493
390136,6684
390136,9070
15107,7776
68949,11766
68949,1479
68949,3373
68949,7398
68949,755
68949,8336
68949,889
68949,9620
457748,12840
192334,10134
37603,1182
37603,1410
37603,2116
37603,2265
37603,345
37603,3970
37603,4026
37603,4971
87364,3259
407912,888
407912,9922
574568,131
569048,1714
569048,7335
79582,615
9440,2082
9440,48
127024,280
127024,2885
127024,320
127024,4036
127024,7451
127024,7675
127024,7875
127024,9414
84374,2865
142034,3343
162008,11502
162008,1701
162008,3469
162008,3842
162008,7776
63173,244
63173,7710
63173,87
56070,6471
56762,1756
52588,6802
2477,1958
2477,1980
2477,2494
2477,2511
2477,2715
2477,3127
2477,3445
2477,7340
2477,7589
2477,7686
229174,7ac3974a-647d-153e-ab7f-571faa1326ee
229174,14600
229174,126
229174,3258
229174,10878
229174,4108
229174,5591
229174,14998
229174,11866
229174,2605
184700,11906
184700,15378
83006,1425
26118,3114
18470,10588
18470,11664
18470,12010
18470,125
18470,12692
18470,1650
18470,166
18470,2782
18470,3026
18470,392
39836,208
16804,10082
102588,6336
58841,10604
58841,6000
187502,659
232246,10184
232246,2133
232246,5639
232246,7500
629450,2042
48299,2444
395602,10158
395602,112
569256,3977
28760,10168
28760,10206
28760,10436
28760,10476
28760,10508
28760,10604
28760,10688
28760,10766
28760,11322
28760,11434
182982,2832
30824,7134
30824,8562
30824,12350
30824,11262
30824,7990
30824,ffec9322-8d62-449a-b030-13d714ed89bf
30824,738
30824,5944
30824,6756
30824,10686
264442,11132
211940,7850
41418,2154
41418,2172
41418,2468
41418,266
41418,6237
41418,7838
433158,4191
14184,804
39847,11766
433378,650
428606,11384
428606,6477
46978,6857
32495,15280
32495,6756
32495,10530
32495,3026
32495,10686
32495,7707
133400,10098
133400,10110
133400,10214
133400,11108
133400,11482
133400,1445
133400,187
133400,1885
133400,2034
133400,2182
77225,10328
77225,10894
77225,10922
77225,11140
77225,1136
77225,11854
77225,11878
77225,12162
77225,12508
77225,12584
115492,2865
417616,11600
417616,2082
384302,217
384302,480
202948,9894
12934,11140
12934,11322
12934,149
12934,1961
12934,551
12934,7340
12934,8512
468920,11954
468920,397
62077,2734
62077,9628
16039,408
294196,10362
74644,392
60838,10064
60838,10772
60838,2919
60838,3089
60838,5144
60838,7
60838,7491
60838,87
306886,6481
78065,2718
78065,3163
84519,6756
331104,131
32580,6370
678596,389
353018,1127
353018,2153
353018,499
353018,12576
353018,13334
82251,9022
294672,2153
294672,2757
294672,3144
294672,7889
294672,8512
294672,8822
259254,10430
259254,12846
259254,4108
140174,14094
71667,2715
73193,1182
73193,6794
253444,10206
253444,2053
253444,2988
253444,9996
228106,15242
228106,1556
228106,14998
228106,749
228106,1
228106,10064
228106,10510
228106,10878
228106,10898
228106,11322
740586,14662
522652,1961
522652,48
522652,7312
44807,2724
51681,3127
51681,14440
51681,9842
51681,14086
51681,9156
51681,9170
51681,9446
51681,9458
51681,9588
51681,9606
3396,13300
3396,372
3396,9708
714060,6738
714060,13302
714060,427
714060,1238
714060,1241
714060,841
714060,3935
407768,6447
78338,2646
100668,1935
513674,104
513674,10688
513674,12416
513674,2166
513674,2734
513674,2855
513674,3257
513674,499
513674,501
513674,8312
73376,3126
47485,2267
47485,9574
122510,501
122510,214
122510,1623
122510,ce6015a2-ab21-6a19-9788-56c77078fb3c
122510,2646
122510,9460
122510,15676
122510,7096
122510,159
122510,104
13086,7832
214960,2988
168200,2139
168200,3610
168200,386
168200,6954
168200,725
168200,931
580204,14688
246582,8186999e-20f8-4e4a-b8e3-0da6455a2217
246582,15791
246582,2783
246582,dca10873-c45b-4107-8adc-1a91777536ce
246582,10064
246582,6116
246582,8214
246582,13708
246582,1650
246582,1870
83584,1760
73439,196
73439,7500
73439,7782
73439,93
414502,6798
678022,2468
684424,10116
684424,1094
684424,1282
684424,217
684424,2265
684424,251
684424,379
684424,615
684424,7887
30152,10476
30152,10688
30152,11426
30152,11504
30152,11688
30152,12582
30152,12814
30152,13684
30152,149
30152,1937
461328,13608
127770,3127
50625,13390
50625,2770
50625,499
50625,8606
90604,698
244648,10092
244648,10112
244648,10140
244648,10168
244648,10198
244648,10504
244648,10558
244648,10836
244648,10900
244648,11142
505188,6738
142330,9306
38076,2921
752484,8890
752484,11816
752484,3587
447390,5757
447390,360
447390,3367
447390,50
69880,1833
69880,319
69880,4097
69880,48
129590,3165
313088,10168
313088,10498
313088,10688
313088,10726
313088,11034
313088,11054
313088,11322
313088,11690
313088,125
313088,13558
248554,10086
284618,125
284618,5133
175524,9242
600190,10108
328702,10410
328702,1735
328702,5591
83306,6481
21791,9882
73948,13558
73948,13684
73948,14110
73948,14532
73948,14858
73948,7453
73948,770
73948,9932
59399,6635
f437d67f-45f0-4594-b807-2562602f1c61,15388
406890,10910
406890,12988
406890,13068
406890,42
406890,6423
406890,7126
396802,10154
396802,5987
21603,1948
21603,2825
4319,10894
4319,11222
4319,154
4319,2065
4319,2715
4319,2883
4319,2934
4319,48
4319,527
4319,6426
57458689-68d7-486d-be9b-dd2f2e398ccf,cee22037-6cf3-6d63-808f-55ad5277a57b
57458689-68d7-486d-be9b-dd2f2e398ccf,7818
80063,7573
101050,8036
298332,2839
292606,8336
76259,1510
76259,6540
76259,7724
76259,9628
52113,2166
22305,15530
8343,2116
8343,2997
8343,3147
8343,6322
8343,658
8343,6879
8343,6959
8343,831
8343,976
18517,1380
297464,3867
297464,8222
5992,1935
5992,292
5992,389
5992,6482
677354,7686
677354,13324
677354,14184
92258,11350
92258,7686
100534,3080
100534,7913
80745,2431
80745,2703
80745,4204
80745,501
35308,11890
241842,8450
241842,8738
241842,9136
241842,93
241842,94
241842,10058
241842,10766
241842,10874
241842,10878
241842,1127
72502,12694
72502,3824
16821,12000
685954,6374
52047,11766
52047,125
52047,12576
52047,2265
52047,3896
52047,4931
52047,7530
52047,7873
52047,971
78736,6791
128080,6482
133234,9556
3858,10476
3858,11016
3858,12666
3858,2707
3858,6738
84792,6426
84792,712
84792,12988
84792,2004
91742,13126
82932,3970
82932,3977
82932,3998
444788,396
12192,7889
126172,125
126172,1912
126172,5639
126172,6746
126172,7134
126172,9748
377528,10518
278372,14238
51382,10450
51382,4072
51382,6302
51382,651
17934,1751
17934,961
475520,10910
475520,11766
475520,11948
475520,12000
475520,12154
475520,12338
475520,12376
475520,12806
475520,12988
475520,13310
37000,1650
37000,2053
37000,2865
37000,3114
37000,363
37000,3824
37000,389
37000,6738
37000,681
37000,7150
22891,669
6638,4734
285818,10574
285818,1947
285818,2777
285818,4058
285818,468
285818,7127
285818,831
395476,6000
395476,14562
98872,3922
19456,15192
19456,8288
44919,1225
44919,1664
44919,2138
44919,217
44919,4072
44919,7335
44919,8606
218470,2988
16955,1004
16955,1750
16955,1958
16955,2225
16955,2389
16955,2710
16955,48
16955,648
16955,902
16955,9996
157510,104
157510,7069
157510,7157
157510,760
157510,9242
7693,7589
19,9242
19,3450
51922,208
51922,2115
51922,2116
51922,2511
51922,2605
51922,2715
51922,2750
51922,2934
51922,3003
51922,3265
81209,1958
81209,7340
36393,3317
36393,6895
36393,7298
719460,7541
15862,14296
36778,2823
36778,2966
36778,3034
36778,407
36778,6434
36778,6753
36778,7990
73828,1060
73828,1128
73828,2458
73828,3870
73828,612
73828,6879
71833,1023
87088,7856
291920,10874
291920,11766
291920,12840
291920,14306
80286,10686
80286,11140
80286,12718
80286,1485
80286,6772
80286,6999
485966,10112
485966,1070
485966,10720
485966,12334
485966,12458
485966,12788
485966,12816
485966,12840
485966,13530
485966,13604
a616db02-7044-47c2-a393-96b371aa4944,196
85064,13558
18564,11350
123472,9588
123472,9748
224396,2116
454702,48
498952,14272
16050,48
16050,587
16050,59
389410,10158
389410,1151
389410,1182
389410,12100
389410,12302
389410,12622
389410,13416
389410,13550
389410,13910
389410,2042
283506,10304
283506,5944
83225,1
83225,10214
83225,10220
83225,10900
83225,1535
83225,1627
83225,2007
83225,2034
83225,2165
83225,2432
4956,12670
4956,2159
4956,226
4956,519
4956,10172
4956,11690
4956,1514
4956,2070
4956,237
4956,2646
279710,10332
279710,1709
279710,1958
279710,2707
279710,3973
279710,48
279710,8432
38303,214
38303,12624
55665,2165
55665,3010
525500,10854
525500,11126
525500,1154
525500,11584
525500,11672
525500,12192
525500,13312
525500,13728
525500,2448
525500,3199
9673,12742
9673,48
9673,7070
499552,10688
358008,10644
358008,2667
358008,3066
358008,3901
358008,533
358008,6447
358008,9714
455582,2796
23558,104
23558,1277
23558,2166
23558,2579
23558,363
23558,600
23558,651
355362,10336
92278,4758
274834,7774
328654,2988
337794,138
417442,7775
66770,7
326520,10910
326520,11766
326520,3423
326520,7710
326520,8296
326520,9506
253164,12350
253164,3450
33294,3426
26846,1461
26846,1958
26846,2053
11682,6423
12442,2489
12442,7775
368d9ad4-01ec-4ebe-b40b-dfb02646d408,4191
97042,48
94096,12898
94096,3601
332944,1225
373554,2004
373554,11016
373554,10686
373554,12666
373554,2966
373554,333
373554,38
373554,8986
373554,9606
356226,13686
356226,14264
306686,11322
306686,13068
306686,1755
306686,6390
27385,2997
27385,15034
27385,86
27385,2352
348694,14868
348694,48
348694,10528
348694,231
348694,3026
348694,3268
348694,4072
5989,6982
174366,14264
174366,6802
144764,12846
144764,6802
73079,1386
73079,2265
83537,5133
404230,7245
404230,9212
404230,11342
404230,11958
404230,12758
404230,13570
404230,2883
404230,3147
404230,407
23247,10084
23247,3343
479774,1723
119330,10036
119330,12402
119330,13608
119330,13612
119330,165
119330,2082
119330,2482
119330,2696
119330,3026
119330,3414
446088,11776
207992,3272
61711,2051
61711,2265
61711,2634
61711,2706
61711,3147
61711,3259
61711,377
61711,3854
61711,3896
61711,393
445488,3086
75239,2763
75239,7044
414516,13102
414516,11908
414516,15192
414516,7668
414516,10556
414516,4039
414516,1709
414516,14982
414516,6803
68911,13062
68911,1307
68911,3306
68911,8214
114626,8900
70005,3998
70005,4097
70005,4097
25687,739
25687,7644
409416,2631
409416,7686
67940,2899
72803,9786
27102,48
224284,9342
66394,154
389f5be4-d72c-46d1-ad63-e46120befdcf,198
389f5be4-d72c-46d1-ad63-e46120befdcf,1709
389f5be4-d72c-46d1-ad63-e46120befdcf,7628
96288,11852
96288,12206
96288,1647
3032,10102
3032,11024
3032,12150
3032,13336
3032,1751
3032,2034
3032,3177
3032,3469
3032,6000
3032,6477
157200,2409
676514,15358
676514,6318
71865,386
71865,42
269170,6481
438386,983
438386,14934
380050,4191
380050,6501
380050,8514
480000,7058
54894,1355
54894,1849
54894,1878
54894,827
376208,ac2b577c-3637-e8c4-80e5-565dff5b53a5
376208,1103
376208,11112
376208,1971
376208,2503
376208,425
140472,10508
140472,9242
22472,10322
22472,11892
22472,12508
22472,12920
22472,1410
22472,2646
22472,393
22472,567
22472,6303
22472,6482
69436,6440
69436,7500
475532,11948
475532,1735
475532,2710
475532,480
5016,10720
5016,10728
5016,10922
5016,11606
5016,11702
5016,11760
5016,12010
5016,12100
5016,12176
5016,12274
53573,3218
570556,300
32258,10322
32258,3829
32258,4088
32258,7095
158930,2997
119990,846
119990,9030
104560,9426
429856,11140
429856,14902
429856,2053
429856,2734
429856,3367
429856,4191
429856,5132
429856,5144
429856,6500
429856,6755
42334,10878
42334,14324
42334,14360
42334,14616
42334,14662
42334,15048
42334,15062
42334,15106
42334,15122
42334,2988
286156,14934
1119,1414
1119,393
1119,9748
627602,14864
15791,4961
15791,6620
72316,6902
575650,6926
344582,10184
344582,12010
344582,3119
344582,7190
344582,7844
72556,10086
72556,2646
72556,6684
265812,9242
75658,2579
3640,10064
3640,1099
350078,383
350078,7347
62047,8546
734820,7874
734820,4051
734820,1885
734820,11844
186114,14360
306564,11110
306564,1151
306564,11574
306564,12898
306564,1980
306564,2042
306564,2707
306564,3870
306564,4105
306564,48
430608,15114
430608,14360
430608,14264
430608,13468
430608,14424
183036,1060
183036,292
183036,7530
183036,7832
183036,8562
467840,11570
50594,4191
30227,10050
30227,10328
30227,12010
30227,12280
30227,131
30227,13300
30227,14306
30227,14716
30227,1961
30227,2670
677510,13104
677510,9926
677510,6837
677510,15260
677510,10410
677510,3067
677510,14902
677510,3258
677510,14092
677510,13676
63776,2876
313746,12954
602816,3003
60813d77-584a-450a-9905-4db645c77549,2811
728716,15781
74421,2262
101628,7530
81890,10142
81890,10192
81890,10588
81890,11292
81890,1136
81890,2865
81890,3477
81890,3965
81890,6839
81890,7340
154324,161
154324,6765
353094,14662
81869,393
290046,10338
290046,10584
290046,2088
290046,7341
290046,8284
11143,3094
77253,3362
74944,2762
138412,6738
43648,10062
43648,10064
43648,10158
43648,10206
43648,10274
43648,10436
43648,10450
43648,10516
43648,10588
43648,1060
63712,13068
117076,8268
117076,9088
20855,320
262922,698
614432,10058
112946,1461
112946,2775
112946,3450
112946,35
112946,360
112946,377
112946,3867
112946,9070
316128,1386
316128,3412
61516,397
61516,7091
51374,10032
51374,1756
51374,3116
51374,6319
51374,6805
51374,7238
339982,1961
339982,2116
339982,2740
339982,3177
339982,3271
339982,378
339982,3867
339982,7
339982,7875
339982,863
118492,2664
118492,401
187268,6831
260024,11134
260024,10058
260024,b85db662-55b4-e6d9-ab98-563240311871
260024,7710
260024,10934
260024,10108
260024,104
260024,11554
260024,11954
260024,12988
75808,8078
75808,898
74720,48
311968,3034
623462,2053
623462,8214
7928,2734
7928,2757
7928,3219
7928,3352
7928,3825
7928,501
7928,6318
7928,6469
7928,7125
7928,7150
94222,10758
94222,3191
73459,6947
472890,7889
455280,14662
455280,15106
455280,2139
455280,2734
455280,7686
354180,2761
261912,1405
6591,1680
6591,2078
6591,386
6591,48
6591,6511
6591,7146
329874,10868
78546,10782
42778,2911
86430,2589
116478,10108
116478,10528
116478,10726
116478,11890
116478,11954
116478,12008
116478,12376
116478,125
116478,1518
116478,15604
52192,3973
27,3610
27,5246
27,5248
27,80
27,863
617862,282
418982,6481
418982,9150
62243,14368
119908,10686
276038,10108
276038,10108
396712,10158
396712,1060
396712,13068
396712,1961
396712,231
396712,241
396712,3807
396712,4656
396712,80
70959,282
36818,7
89346,1935
89346,292
89346,304
291330,10120
291330,48
291330,5678
291330,6786
291330,7654
291330,7873
362344,14094
362344,10738
362344,11342
481520,8144
481520,246
452350,15804
452350,2240
452350,11896
199580,10328
199580,11274
199580,11948
199580,12046
199580,12052
199580,12376
199580,124
199580,125
199580,12574
199580,126
407812,340
407812,423
269056,7257
135118,12794
135118,3146
143366,493
31734,8464
92900,5132
71919,799
281818,11256
18880,11322
18880,11488
18880,12582
18880,12666
18880,13972
18880,14154
18880,14174
18880,14958
18880,15042
18880,2166
38465,15788
119488,10086
308136,4108
5657,5535
117020,9088
40860,10112
40860,10362
40860,1151
40860,11878
40860,12478
40860,12788
40860,14160
40860,2138
40860,2782
40860,3477
65016,12742
4629,80
51479,3901
51479,396
677374,15208
92412,2053
92412,7
92412,8742
294002,10106
294002,3348
24088,6318
24088,6961
83888,1151
83888,1410
83888,1576
83888,1623
83888,1912
83888,217
83888,253
83888,2778
83888,2875
83888,290
28956,2768
28956,2794
28956,48
28956,7865
443290,10112
443290,10622
443290,11412
443290,14384
443290,250
443290,3202
443290,3995
443290,3998
443290,5132
443290,5535
166820,10084
166820,10554
166820,4072
166820,4114
166820,423
166820,587
166820,6746
166820,9022
362526,10112
373890,10430
373890,11350
373890,11412
373890,11674
373890,11676
373890,11790
373890,11844
373890,12458
373890,1264
373890,12708
288064,11024
288064,11142
288064,3854
288064,4088
288064,7710
349352,9138
67211,5369
203836,2750
203836,12376
203836,1270
203836,1320
203836,1425
203836,1510
